gen;sp
812;50
813;50
814;50
815;50
816;50
817;50
818;50
819;50
820;50
821;50
822;50
823;50
824;50
825;50
826;50
827;50
828;50
829;50
830;50
831;50
832;50
833;50
834;50
835;50
836;50
837;50
838;50
839;50
840;50
841;50
842;51
843;50
844;50
845;50
846;50
847;50
848;50
849;50
850;50
851;50
852;50
853;50
854;50
855;50
856;50
857;50
858;50
859;50
860;50
861;50
862;50
863;50
864;50
865;50
866;50
867;50
868;50
869;50
870;50
871;50
872;50
873;50
874;50
875;50
876;50
877;50
878;50
879;50
880;50
881;50
882;50
883;51
884;51
885;51
886;51
887;51
888;51
889;51
890;51
891;51
892;51
893;51
894;51
895;51
896;51
897;51
898;51
899;51
900;51
901;51
902;51
903;51
904;51
905;51
906;51
907;51
908;51
909;51
910;51
911;51
912;51
913;51
914;51
915;51
916;51
917;51
918;51
919;51
920;51
921;51
922;51
923;51
924;51
925;51
926;51
927;51
928;51
929;51
930;51
931;51
932;51
933;51
934;51
935;51
936;51
937;51
938;51
939;51
940;51
941;51
942;52
943;50
944;50
945;50
946;50
947;50
948;50
949;50
950;50
951;50
952;50
953;50
954;50
955;50
956;50
957;50
958;50
959;50
960;50
961;50
962;50
963;50
964;50
965;50
966;50
967;50
968;50
969;50
970;50
971;50
972;50
973;50
974;50
975;50
976;50
977;50
978;50
979;50
980;50
981;50
982;50
983;50
984;50
985;50
986;50
987;50
988;50
989;50
990;50
991;50
992;50
993;50
994;50
995;50
996;50
997;50
998;50
999;50
