gen;sp
812;1
813;1
814;1
815;1
816;1
817;1
818;1
819;1
820;1
821;1
822;1
823;1
824;1
825;1
826;1
827;1
828;2
829;2
830;2
831;2
832;2
833;2
834;2
835;2
836;2
837;2
838;2
839;2
840;2
841;2
842;2
843;2
844;2
845;2
846;2
847;2
848;2
849;2
850;2
851;2
852;1
853;1
854;1
855;1
856;1
857;1
858;1
859;1
860;1
861;1
862;1
863;1
864;1
865;1
866;1
867;1
868;1
869;1
870;1
871;1
872;1
873;1
874;1
875;1
876;1
877;1
878;1
879;1
880;1
881;1
882;1
883;1
884;1
885;1
886;1
887;1
888;1
889;1
890;1
891;1
892;1
893;1
894;1
895;1
896;1
897;1
898;1
899;1
900;1
901;1
902;1
903;1
904;1
905;1
906;1
907;1
908;1
909;1
910;1
911;2
912;2
913;2
914;2
915;2
916;2
917;2
918;2
919;2
920;2
921;2
922;3
923;2
924;2
925;2
926;1
927;1
928;1
929;1
930;2
931;3
932;2
933;3
934;3
935;3
936;3
937;3
938;3
939;2
940;3
941;3
942;3
943;3
944;2
945;1
946;1
947;1
948;1
949;1
950;1
951;1
952;1
953;1
954;1
955;1
956;1
957;1
958;1
959;1
960;1
961;1
962;1
963;1
964;1
965;1
966;1
967;1
968;1
969;1
970;1
971;1
972;1
973;1
974;1
975;1
976;1
977;1
978;1
979;1
980;1
981;1
982;1
983;1
984;1
985;1
986;1
987;1
988;1
989;1
990;1
991;1
992;1
993;1
994;1
995;2
996;2
997;2
998;2
999;2
