gen;sp
812;42
813;42
814;42
815;42
816;42
817;42
818;42
819;42
820;42
821;42
822;42
823;42
824;42
825;42
826;42
827;42
828;42
829;42
830;42
831;42
832;42
833;42
834;42
835;42
836;42
837;42
838;42
839;42
840;42
841;42
842;42
843;42
844;42
845;42
846;42
847;42
848;42
849;42
850;42
851;42
852;42
853;42
854;42
855;42
856;42
857;42
858;42
859;42
860;42
861;42
862;42
863;42
864;42
865;42
866;42
867;42
868;42
869;42
870;42
871;42
872;42
873;42
874;42
875;42
876;42
877;42
878;42
879;42
880;42
881;42
882;42
883;42
884;42
885;42
886;42
887;42
888;42
889;42
890;42
891;42
892;42
893;42
894;42
895;42
896;42
897;42
898;42
899;42
900;42
901;42
902;43
903;42
904;42
905;42
906;42
907;42
908;42
909;42
910;42
911;42
912;42
913;42
914;42
915;42
916;42
917;42
918;42
919;42
920;42
921;42
922;42
923;42
924;42
925;42
926;42
927;42
928;42
929;42
930;42
931;42
932;42
933;42
934;42
935;42
936;42
937;42
938;42
939;42
940;42
941;43
942;42
943;42
944;42
945;42
946;42
947;42
948;42
949;42
950;42
951;42
952;42
953;42
954;42
955;42
956;43
957;42
958;42
959;42
960;42
961;42
962;42
963;42
964;42
965;42
966;42
967;42
968;42
969;42
970;42
971;42
972;42
973;42
974;42
975;42
976;42
977;42
978;42
979;42
980;42
981;42
982;42
983;42
984;42
985;42
986;42
987;42
988;42
989;42
990;42
991;42
992;42
993;42
994;42
995;42
996;42
997;42
998;42
999;42
