gen;sp
812;39
813;39
814;39
815;39
816;39
817;39
818;39
819;39
820;39
821;39
822;39
823;39
824;39
825;39
826;38
827;38
828;38
829;38
830;38
831;38
832;39
833;41
834;41
835;43
836;42
837;42
838;42
839;42
840;42
841;42
842;43
843;43
844;43
845;43
846;43
847;43
848;43
849;43
850;43
851;43
852;43
853;43
854;42
855;44
856;44
857;44
858;44
859;44
860;44
861;44
862;43
863;43
864;43
865;44
866;44
867;44
868;44
869;44
870;45
871;45
872;45
873;45
874;45
875;45
876;45
877;45
878;45
879;44
880;44
881;45
882;45
883;45
884;44
885;44
886;43
887;43
888;43
889;43
890;43
891;43
892;43
893;44
894;44
895;44
896;44
897;44
898;44
899;44
900;44
901;44
902;44
903;44
904;44
905;44
906;44
907;45
908;45
909;45
910;45
911;46
912;46
913;46
914;46
915;45
916;44
917;45
918;45
919;44
920;44
921;44
922;45
923;45
924;45
925;44
926;45
927;46
928;46
929;46
930;47
931;47
932;46
933;46
934;46
935;46
936;46
937;46
938;46
939;46
940;46
941;46
942;46
943;47
944;47
945;47
946;47
947;47
948;47
949;47
950;47
951;47
952;47
953;48
954;48
955;48
956;48
957;48
958;48
959;48
960;48
961;48
962;48
963;48
964;48
965;48
966;48
967;48
968;48
969;48
970;48
971;48
972;48
973;48
974;48
975;48
976;48
977;48
978;48
979;48
980;48
981;48
982;48
983;48
984;48
985;48
986;48
987;49
988;49
989;49
990;49
991;49
992;49
993;49
994;49
995;49
996;49
997;49
998;49
999;49
