gen;sp
812;3
813;3
814;2
815;2
816;2
817;2
818;2
819;2
820;2
821;2
822;2
823;2
824;2
825;2
826;2
827;2
828;2
829;2
830;2
831;2
832;2
833;2
834;3
835;2
836;2
837;2
838;2
839;2
840;2
841;2
842;2
843;2
844;2
845;2
846;2
847;2
848;2
849;2
850;2
851;2
852;2
853;2
854;2
855;2
856;2
857;2
858;2
859;2
860;2
861;2
862;2
863;2
864;2
865;2
866;2
867;2
868;2
869;2
870;2
871;2
872;2
873;2
874;2
875;2
876;2
877;3
878;3
879;4
880;3
881;3
882;3
883;3
884;3
885;3
886;3
887;3
888;3
889;3
890;3
891;3
892;3
893;3
894;3
895;2
896;2
897;2
898;2
899;2
900;2
901;2
902;2
903;2
904;2
905;2
906;2
907;2
908;3
909;3
910;3
911;4
912;4
913;3
914;4
915;4
916;4
917;4
918;4
919;4
920;4
921;4
922;4
923;4
924;4
925;4
926;4
927;5
928;4
929;5
930;5
931;4
932;4
933;4
934;4
935;4
936;4
937;4
938;5
939;4
940;4
941;5
942;5
943;5
944;5
945;6
946;6
947;6
948;6
949;5
950;5
951;5
952;5
953;5
954;4
955;4
956;4
957;3
958;3
959;3
960;3
961;3
962;3
963;3
964;3
965;3
966;3
967;3
968;3
969;3
970;3
971;3
972;3
973;3
974;3
975;3
976;3
977;3
978;3
979;3
980;3
981;3
982;3
983;3
984;3
985;3
986;3
987;3
988;3
989;3
990;3
991;3
992;3
993;3
994;3
995;3
996;3
997;3
998;3
999;3
