gen;sp
812;60
813;60
814;60
815;60
816;60
817;60
818;60
819;60
820;60
821;60
822;60
823;60
824;60
825;60
826;60
827;60
828;60
829;60
830;60
831;60
832;60
833;60
834;60
835;60
836;60
837;60
838;60
839;60
840;60
841;60
842;60
843;60
844;60
845;60
846;60
847;60
848;60
849;60
850;60
851;60
852;61
853;61
854;61
855;61
856;61
857;61
858;61
859;61
860;61
861;61
862;61
863;61
864;61
865;61
866;61
867;60
868;60
869;60
870;61
871;61
872;61
873;61
874;61
875;61
876;61
877;61
878;61
879;61
880;61
881;61
882;61
883;61
884;61
885;61
886;61
887;61
888;61
889;61
890;61
891;61
892;61
893;61
894;61
895;61
896;61
897;61
898;61
899;61
900;61
901;61
902;61
903;61
904;61
905;61
906;61
907;61
908;61
909;61
910;61
911;61
912;61
913;61
914;61
915;61
916;61
917;61
918;61
919;61
920;61
921;61
922;61
923;61
924;61
925;61
926;61
927;61
928;61
929;61
930;61
931;61
932;61
933;61
934;61
935;61
936;61
937;61
938;61
939;61
940;61
941;61
942;61
943;61
944;61
945;61
946;61
947;61
948;61
949;61
950;61
951;61
952;61
953;61
954;61
955;61
956;61
957;61
958;61
959;61
960;62
961;62
962;62
963;62
964;62
965;62
966;62
967;62
968;62
969;62
970;62
971;62
972;62
973;62
974;62
975;62
976;62
977;62
978;62
979;63
980;63
981;63
982;63
983;63
984;63
985;63
986;63
987;63
988;63
989;63
990;63
991;63
992;63
993;63
994;63
995;63
996;63
997;63
998;63
999;63
