gen;sp
812;51
813;51
814;51
815;51
816;51
817;51
818;51
819;51
820;51
821;51
822;51
823;51
824;51
825;51
826;51
827;51
828;51
829;51
830;51
831;51
832;51
833;51
834;51
835;51
836;51
837;51
838;51
839;51
840;51
841;51
842;51
843;51
844;51
845;51
846;51
847;51
848;51
849;51
850;51
851;51
852;51
853;51
854;51
855;51
856;51
857;51
858;51
859;51
860;51
861;51
862;51
863;51
864;51
865;51
866;51
867;51
868;51
869;51
870;51
871;51
872;51
873;51
874;51
875;51
876;51
877;51
878;51
879;51
880;51
881;51
882;51
883;51
884;51
885;51
886;51
887;51
888;51
889;51
890;51
891;51
892;51
893;51
894;51
895;51
896;51
897;51
898;51
899;51
900;51
901;51
902;51
903;51
904;51
905;51
906;51
907;51
908;51
909;51
910;51
911;51
912;51
913;51
914;51
915;51
916;51
917;51
918;51
919;51
920;51
921;51
922;51
923;51
924;51
925;51
926;51
927;51
928;51
929;51
930;51
931;51
932;51
933;51
934;51
935;51
936;51
937;51
938;51
939;51
940;51
941;51
942;51
943;51
944;51
945;51
946;51
947;51
948;51
949;51
950;51
951;51
952;51
953;51
954;51
955;51
956;51
957;51
958;51
959;51
960;51
961;51
962;51
963;51
964;51
965;51
966;51
967;51
968;51
969;51
970;51
971;51
972;51
973;51
974;51
975;51
976;51
977;51
978;51
979;51
980;51
981;51
982;51
983;51
984;51
985;51
986;51
987;51
988;51
989;51
990;51
991;51
992;51
993;51
994;51
995;51
996;51
997;51
998;51
999;51
