gen;sp
812;60
813;60
814;60
815;60
816;60
817;60
818;60
819;60
820;60
821;60
822;60
823;60
824;60
825;60
826;60
827;60
828;60
829;60
830;60
831;60
832;60
833;60
834;60
835;60
836;60
837;60
838;60
839;60
840;60
841;60
842;60
843;60
844;61
845;60
846;60
847;60
848;60
849;60
850;61
851;60
852;60
853;60
854;60
855;60
856;60
857;60
858;60
859;60
860;60
861;60
862;60
863;60
864;60
865;60
866;60
867;60
868;60
869;60
870;60
871;60
872;60
873;60
874;60
875;60
876;60
877;60
878;60
879;60
880;60
881;60
882;60
883;60
884;60
885;60
886;60
887;60
888;60
889;60
890;60
891;60
892;60
893;60
894;60
895;60
896;60
897;60
898;60
899;60
900;60
901;60
902;60
903;60
904;60
905;60
906;60
907;60
908;60
909;60
910;60
911;60
912;60
913;60
914;60
915;60
916;60
917;60
918;60
919;60
920;60
921;60
922;60
923;60
924;60
925;60
926;60
927;60
928;60
929;60
930;60
931;60
932;60
933;60
934;60
935;60
936;60
937;60
938;60
939;61
940;60
941;60
942;60
943;60
944;60
945;60
946;60
947;60
948;60
949;60
950;60
951;60
952;60
953;60
954;61
955;61
956;61
957;61
958;61
959;61
960;61
961;61
962;61
963;61
964;61
965;61
966;61
967;62
968;61
969;61
970;61
971;61
972;61
973;61
974;61
975;61
976;61
977;61
978;61
979;61
980;61
981;61
982;61
983;61
984;61
985;61
986;61
987;61
988;61
989;62
990;61
991;61
992;61
993;61
994;61
995;61
996;61
997;61
998;61
999;61
