gen;sp
812;17
813;17
814;18
815;17
816;18
817;18
818;18
819;18
820;18
821;18
822;18
823;18
824;19
825;19
826;19
827;18
828;18
829;17
830;17
831;17
832;16
833;16
834;16
835;16
836;17
837;17
838;16
839;17
840;18
841;17
842;17
843;17
844;17
845;17
846;17
847;16
848;17
849;17
850;17
851;17
852;18
853;18
854;18
855;18
856;17
857;17
858;16
859;16
860;17
861;17
862;17
863;17
864;17
865;16
866;17
867;17
868;17
869;18
870;18
871;18
872;18
873;18
874;18
875;20
876;20
877;19
878;19
879;19
880;20
881;20
882;20
883;20
884;21
885;22
886;21
887;22
888;22
889;22
890;22
891;22
892;22
893;21
894;21
895;21
896;22
897;22
898;21
899;22
900;23
901;23
902;21
903;23
904;23
905;23
906;23
907;23
908;23
909;23
910;23
911;23
912;22
913;22
914;22
915;22
916;23
917;23
918;23
919;23
920;22
921;23
922;23
923;23
924;23
925;23
926;23
927;22
928;22
929;23
930;23
931;23
932;23
933;23
934;23
935;23
936;23
937;21
938;22
939;22
940;22
941;22
942;22
943;22
944;22
945;22
946;22
947;22
948;22
949;22
950;22
951;22
952;22
953;22
954;22
955;22
956;22
957;22
958;22
959;23
960;23
961;23
962;23
963;21
964;22
965;21
966;21
967;21
968;21
969;21
970;21
971;21
972;21
973;21
974;21
975;21
976;21
977;21
978;21
979;21
980;21
981;21
982;21
983;22
984;22
985;22
986;22
987;22
988;22
989;22
990;23
991;23
992;23
993;23
994;22
995;23
996;23
997;23
998;23
999;23
