gen;sp
812;3
813;3
814;3
815;3
816;3
817;3
818;3
819;3
820;3
821;3
822;3
823;3
824;3
825;3
826;3
827;3
828;3
829;3
830;3
831;3
832;3
833;3
834;3
835;3
836;3
837;3
838;3
839;3
840;3
841;3
842;3
843;3
844;3
845;3
846;3
847;3
848;3
849;3
850;3
851;3
852;3
853;3
854;3
855;3
856;3
857;3
858;3
859;3
860;3
861;3
862;3
863;3
864;3
865;3
866;3
867;3
868;3
869;3
870;3
871;3
872;3
873;3
874;3
875;3
876;3
877;3
878;3
879;3
880;3
881;3
882;3
883;3
884;3
885;3
886;3
887;3
888;3
889;3
890;3
891;3
892;3
893;3
894;3
895;3
896;3
897;3
898;3
899;3
900;3
901;3
902;3
903;3
904;3
905;3
906;3
907;3
908;3
909;3
910;3
911;3
912;3
913;3
914;3
915;3
916;3
917;3
918;3
919;3
920;3
921;3
922;3
923;3
924;3
925;3
926;3
927;3
928;3
929;3
930;3
931;3
932;3
933;3
934;3
935;3
936;3
937;3
938;3
939;3
940;3
941;3
942;3
943;3
944;3
945;3
946;3
947;3
948;3
949;3
950;3
951;3
952;3
953;3
954;3
955;3
956;3
957;3
958;3
959;3
960;3
961;3
962;3
963;3
964;3
965;3
966;3
967;3
968;3
969;3
970;3
971;3
972;3
973;3
974;3
975;3
976;3
977;3
978;3
979;3
980;2
981;2
982;2
983;2
984;2
985;2
986;2
987;2
988;2
989;2
990;2
991;2
992;2
993;2
994;2
995;2
996;2
997;2
998;2
999;2
